emp_no,first_name,last_name,gender,hire_date,salary,title,from_date,to_date
406310,Fuqing,Glowinski,F,1987-03-04,63233,Senior Engineer,2000-11-04,9999-01-01
56562,Fuqing,Hennings,M,1987-09-08,63907,Senior Staff,2000-01-18,9999-01-01
91107,Fuqing,Hmelo,M,1986-12-22,91417,Senior Staff,1997-07-07,9999-01-01
424425,Fuqing,Isaac,F,1988-06-28,68543,Senior Staff,2001-12-08,9999-01-01
66159,Fuqing,Jervis,F,1988-05-28,54699,Senior Engineer,1997-05-28,9999-01-01
80546,Fuqing,Matzel,M,1985-09-02,47440,Senior Staff,1994-09-02,9999-01-01
60860,Fuqing,Munch,M,1987-12-21,63231,Senior Staff,1993-12-20,9999-01-01
201729,Fuqing,Nilsson,F,1988-12-31,40000,Senior Engineer,2000-06-22,9999-01-01
492376,Fuqing,Pagter,F,1988-11-13,40000,Senior Engineer,1988-11-13,9999-01-01
284228,Fuqing,Pelc,F,1988-03-17,77557,Staff,1993-12-08,9999-01-01
473160,Fuqing,Rosay,M,1986-06-01,40000,Staff,1999-03-11,9999-01-01
67198,Fuqing,Schahn,F,1988-05-11,61371,Senior Staff,1999-05-08,9999-01-01
463311,Fuqing,Scharstein,F,1986-03-31,51455,Senior Engineer,1995-03-31,9999-01-01
489340,Fuqing,Setlzner,M,1986-09-14,67970,Senior Staff,2001-05-13,9999-01-01
479812,Fuqing,Staudhammer,F,1985-04-28,75803,Senior Staff,1985-04-28,9999-01-01
256858,Fuqing,Strooper,M,1986-01-22,40781,Senior Engineer,1995-01-22,9999-01-01
43387,Fuqing,Syang,M,1985-11-30,57988,Senior Staff,1993-11-12,9999-01-01
466121,Fuqing,Trumbly,M,1988-06-06,55577,Senior Staff,1994-06-06,9999-01-01
261153,Fusako,Anily,F,1988-06-22,40000,Senior Engineer,1994-06-22,9999-01-01
235263,Fusako,Apsitis,F,1987-02-01,40000,Senior Staff,1996-02-01,9999-01-01
411834,Fusako,Beetstra,F,1986-12-10,71136,Senior Staff,1999-08-20,9999-01-01
266242,Fusako,Berstel,M,1987-07-05,40000,Senior Staff,1987-07-05,9999-01-01
277762,Fusako,Bondorf,M,1986-12-01,46181,Senior Staff,1993-12-01,9999-01-01
250079,Fusako,Bouloucos,M,1987-12-25,61346,Senior Staff,1995-12-25,9999-01-01
103960,Fusako,Brobst,F,1987-06-24,40000,Senior Staff,1996-06-23,9999-01-01
461693,Fusako,Cappello,F,1987-09-05,52377,Senior Engineer,1999-09-07,9999-01-01
274903,Fusako,Crooks,M,1985-04-10,78539,Senior Staff,1991-08-24,9999-01-01
231705,Fusako,Feldhoffer,F,1986-03-27,55200,Senior Engineer,1994-03-27,9999-01-01
400079,Fusako,Ferriere,M,1987-03-14,40000,Senior Engineer,2001-11-01,9999-01-01
87991,Fusako,Gubsky,F,1985-03-03,40000,Senior Staff,2001-10-14,9999-01-01
234311,Fusako,Haddadi,M,1986-11-21,63461,Senior Staff,1992-11-20,9999-01-01
493855,Fusako,Iacovou,M,1988-07-24,71198,Senior Engineer,1988-07-24,9999-01-01
459711,Fusako,Junot,M,1986-05-03,71752,Staff,1999-07-15,9999-01-01
222404,Fusako,Kilgour,M,1986-09-19,81977,Senior Staff,1992-09-18,9999-01-01
201896,Fusako,Kohling,M,1988-07-08,66598,Senior Engineer,1995-07-09,9999-01-01
422083,Fusako,Kowalchuk,M,1985-02-20,53120,Senior Staff,1985-02-20,9999-01-01
251921,Fusako,Mellouli,F,1985-10-12,55264,Senior Engineer,1993-10-12,9999-01-01
479516,Fusako,Niizuma,F,1988-08-16,50919,Senior Engineer,1988-08-16,9999-01-01
233118,Fusako,Otillio,F,1987-01-22,40000,Senior Engineer,1994-01-22,9999-01-01
298408,Fusako,Pardalos,M,1985-08-27,40000,Senior Engineer,1991-08-27,9999-01-01
104610,Fusako,Peak,M,1986-01-10,61345,Senior Staff,2002-06-29,9999-01-01
54584,Fusako,Plotkin,F,1988-05-21,52860,Engineer,1999-05-21,9999-01-01
221631,Fusako,Ponthieu,M,1985-12-23,40000,Senior Staff,1993-12-23,9999-01-01
472925,Fusako,Prampolini,F,1988-12-12,44130,Senior Staff,1996-12-12,9999-01-01
410893,Fusako,Schlumberger,F,1985-08-25,40000,Senior Staff,1993-08-25,9999-01-01
484811,Fusako,Schrift,M,1986-04-03,40000,Senior Engineer,1993-04-03,9999-01-01
252058,Fusako,Shiratori,M,1987-04-19,64965,Senior Staff,1996-04-18,9999-01-01
85958,Fusako,Vadhan,M,1986-12-05,63942,Senior Staff,1993-12-05,9999-01-01
470419,Fusako,Woycyznski,M,1988-08-02,40000,Senior Staff,1998-08-20,9999-01-01
101078,Fusako,Zedlitz,M,1985-02-05,42440,Senior Engineer,1985-02-05,9999-01-01
499429,Gad,Ambroszkiewicz,M,1987-08-18,74274,Technique Leader,1994-12-29,9999-01-01
67233,Gad,Baalen,F,1988-07-16,46571,Senior Staff,1993-07-16,9999-01-01
289646,Gad,Bazelow,F,1987-02-01,40000,Senior Engineer,1995-02-01,9999-01-01
12803,Gad,Boissier,M,1985-03-16,91789,Senior Staff,1990-03-16,9999-01-01
212348,Gad,Butterworth,F,1988-03-13,40000,Technique Leader,1991-05-28,9999-01-01
409948,Gad,Daescu,M,1986-03-31,40000,Technique Leader,1986-03-31,9999-01-01
34013,Gad,Dolinsky,M,1988-02-26,71666,Engineer,1995-02-10,9999-01-01
88340,Gad,Fiutem,M,1988-06-08,93555,Senior Staff,1996-08-21,9999-01-01
448260,Gad,Garnick,F,1988-12-06,56208,Staff,1999-11-07,9999-01-01
77102,Gad,Hettesheimer,M,1985-08-07,64931,Senior Staff,1993-08-07,9999-01-01
469887,Gad,Highland,M,1985-10-14,69432,Senior Engineer,1998-10-15,9999-01-01
79910,Gad,Honglei,F,1985-03-12,77027,Senior Staff,1985-03-12,9999-01-01
52144,Gad,Hoogerwoord,M,1987-12-22,49259,Senior Engineer,1992-12-21,9999-01-01
480090,Gad,Krone,M,1987-10-11,55000,Senior Staff,1994-10-11,9999-01-01
39648,Gad,Lanphier,F,1988-02-10,85292,Senior Staff,1997-04-11,9999-01-01
298372,Gad,Laurillard,M,1987-03-02,44607,Senior Engineer,1992-03-01,9999-01-01
293446,Gad,Leppanen,F,1988-11-09,40000,Senior Engineer,1994-11-09,9999-01-01
416388,Gad,Leslie,F,1988-04-10,49585,Senior Engineer,1997-04-10,9999-01-01
469153,Gad,Masaki,M,1985-06-15,59103,Senior Staff,1999-01-01,9999-01-01
224467,Gad,Miyakawa,M,1985-04-29,40000,Senior Engineer,1992-04-29,9999-01-01
453186,Gad,Nittel,F,1985-11-24,40000,Senior Staff,2000-12-15,9999-01-01
88835,Gad,Nivat,F,1985-05-30,49033,Engineer,1996-03-10,9999-01-01
206639,Gad,Openshaw,M,1986-05-19,57678,Senior Engineer,1986-05-19,9999-01-01
449223,Gad,Peak,F,1986-06-28,62960,Senior Staff,1994-06-28,9999-01-01
45798,Gad,Plotkin,M,1987-06-08,40000,Senior Staff,1996-06-07,9999-01-01
98518,Gad,Rahimi,M,1985-09-21,40671,Senior Engineer,2001-01-21,9999-01-01
267971,Gad,Rodiger,F,1985-09-28,48171,Senior Staff,1992-09-28,9999-01-01
477852,Gad,Rosay,F,1985-08-09,61337,Senior Engineer,1994-08-09,9999-01-01
64288,Gad,Siochi,M,1988-06-28,46775,Technique Leader,1988-06-28,9999-01-01
74634,Gad,Strandh,F,1987-11-27,40000,Senior Staff,1996-11-26,9999-01-01
409035,Gad,Vadhan,M,1985-06-21,51179,Engineer,1999-08-17,9999-01-01
460956,Gad,Vieri,F,1985-09-23,77261,Engineer,1999-12-21,9999-01-01
298265,Gad,Yetto,F,1988-07-15,40000,Senior Engineer,1999-09-18,9999-01-01
257699,Gad,Zykh,F,1986-08-30,51894,Senior Engineer,1991-08-30,9999-01-01
256929,Gadiel,Anguita,M,1987-03-07,50357,Staff,1995-09-06,9999-01-01
429761,Gadiel,Auyong,M,1986-06-02,55014,Senior Engineer,1992-06-01,9999-01-01
460144,Gadiel,Azuma,F,1987-07-07,63661,Senior Engineer,1987-07-07,9999-01-01
415912,Gadiel,Begiun,M,1988-09-09,67977,Senior Engineer,1995-09-10,9999-01-01
490594,Gadiel,Bugaenko,M,1985-04-01,56728,Senior Engineer,1990-04-01,9999-01-01
409522,Gadiel,Cheshire,F,1985-04-26,48092,Engineer,2001-05-10,9999-01-01
54548,Gadiel,Crouzet,M,1985-11-12,61135,Senior Engineer,1999-06-18,9999-01-01
225714,Gadiel,Dayang,M,1988-01-29,43894,Senior Engineer,1996-01-29,9999-01-01
467904,Gadiel,Eppinger,M,1988-06-12,41858,Senior Engineer,1997-06-12,9999-01-01
208686,Gadiel,Farrag,F,1985-05-15,61183,Senior Staff,1994-05-15,9999-01-01
259391,Gadiel,Fiebach,F,1985-10-13,40000,Senior Engineer,1985-10-13,9999-01-01
430698,Gadiel,Hatcliff,F,1986-09-29,56942,Senior Engineer,1993-09-16,9999-01-01
73621,Gadiel,Imataki,M,1987-12-21,51256,Senior Staff,1999-02-08,9999-01-01
91473,Gadiel,Kuzuoka,M,1987-03-03,40000,Senior Engineer,1994-03-03,9999-01-01
461691,Gadiel,Lichtman,M,1988-08-29,58000,Staff,1996-02-22,9999-01-01
495192,Gadiel,Maliniak,M,1987-01-31,62394,Senior Staff,1996-08-13,9999-01-01
290454,Gadiel,Malinowski,M,1987-05-04,40000,Senior Staff,1994-05-04,9999-01-01
28209,Gadiel,Millington,M,1987-09-22,55371,Senior Staff,1997-08-07,9999-01-01
62892,Gadiel,Muniz,F,1988-06-26,41613,Senior Staff,1998-05-10,9999-01-01
62811,Gadiel,Pettey,M,1986-09-28,57524,Senior Engineer,1998-05-07,9999-01-01
107782,Gadiel,Rajala,M,1988-08-20,40000,Senior Staff,1996-08-20,9999-01-01
270076,Gadiel,Rohrbach,M,1985-08-01,48388,Staff,1999-08-15,9999-01-01
253359,Gadiel,Terwilliger,M,1985-07-30,41721,Senior Engineer,2002-02-13,9999-01-01
60669,Gaetan,Antonakopoulos,F,1988-05-21,40000,Senior Engineer,1997-05-21,9999-01-01
255925,Gaetan,Berztiss,M,1988-06-20,52710,Engineer,1999-09-22,9999-01-01
55639,Gaetan,Bridgland,F,1986-10-11,40000,Senior Engineer,1994-10-11,9999-01-01
268656,Gaetan,Copas,F,1987-01-17,88455,Senior Staff,1992-11-02,9999-01-01
242333,Gaetan,Dolinsky,F,1987-12-28,58386,Senior Engineer,1994-12-28,9999-01-01
28394,Gaetan,Emiris,F,1985-08-17,40000,Senior Staff,1989-12-06,9999-01-01
449965,Gaetan,Gilg,F,1986-03-05,62933,Senior Staff,1991-03-05,9999-01-01
223547,Gaetan,Heijenga,M,1985-03-13,43319,Senior Engineer,1994-03-13,9999-01-01
211151,Gaetan,Hertweck,M,1988-08-13,51895,Engineer,1998-03-24,9999-01-01
245132,Gaetan,Hiroyama,M,1987-02-26,54114,Technique Leader,1987-02-26,9999-01-01
454497,Gaetan,Kakkar,M,1985-09-29,54848,Senior Staff,1994-09-29,9999-01-01
481586,Gaetan,Keohane,F,1986-02-15,53088,Senior Staff,1999-06-10,9999-01-01
227595,Gaetan,Kragelund,M,1988-04-10,64081,Senior Engineer,1996-03-01,9999-01-01
46749,Gaetan,Lamparter,M,1986-11-10,40000,Senior Engineer,1994-01-21,9999-01-01
84114,Gaetan,Naudin,F,1988-07-09,40000,Senior Engineer,2001-08-26,9999-01-01
35096,Gaetan,Olivero,F,1985-02-23,40000,Senior Engineer,1990-02-23,9999-01-01
403332,Gaetan,Peck,F,1985-06-06,68491,Senior Staff,1992-06-06,9999-01-01
409819,Gaetan,Pellegrinelli,M,1988-02-03,40000,Engineer,1999-12-16,9999-01-01
450585,Gaetan,Remmele,M,1985-03-05,51960,Senior Staff,1988-02-17,9999-01-01
403552,Gaetan,Selvestrel,F,1987-05-13,53232,Senior Staff,1997-09-24,9999-01-01
247984,Gaetan,Srimani,F,1985-10-18,40000,Senior Staff,1999-01-26,9999-01-01
411252,Gaetan,Stafford,F,1988-12-06,61195,Senior Staff,1996-09-05,9999-01-01
406420,Gaetan,Thummel,F,1985-10-07,61334,Senior Engineer,1992-10-07,9999-01-01
248335,Gaetan,Tibblin,M,1985-09-21,40000,Technique Leader,1986-05-23,9999-01-01
414750,Gaetan,Tyugu,M,1988-04-07,63677,Senior Staff,1998-05-05,9999-01-01
215124,Gaetan,Waschkowski,M,1985-04-11,53301,Senior Staff,1994-04-11,9999-01-01
105222,Gaetan,Weiland,M,1985-09-02,49060,Senior Engineer,1995-05-21,9999-01-01
298116,Gaetan,Zhang,M,1986-01-06,40854,Senior Staff,1995-01-06,9999-01-01
51943,Gal,Arlazarov,M,1986-07-08,58283,Senior Engineer,1992-07-07,9999-01-01
38993,Gal,Aseltine,F,1986-05-25,55323,Staff,2000-01-10,9999-01-01
236228,Gal,Baez,F,1986-06-09,40000,Staff,1998-08-05,9999-01-01
26126,Gal,Candan,M,1987-12-02,62077,Senior Engineer,1999-07-06,9999-01-01
498499,Gal,Coorg,M,1988-05-22,59532,Technique Leader,1996-10-09,9999-01-01
220549,Gal,Cusworth,M,1986-03-28,40000,Senior Engineer,1997-09-06,9999-01-01
85230,Gal,Demke,F,1985-05-17,62272,Staff,1998-08-29,9999-01-01
42274,Gal,Grospietsch,M,1988-11-20,40000,Assistant Engineer,1998-12-28,9999-01-01
495033,Gal,Halloran,M,1988-08-20,63432,Senior Staff,1998-10-16,9999-01-01
204440,Gal,Kumaresan,M,1986-03-10,40000,Senior Engineer,1986-03-10,9999-01-01
70132,Gal,Manders,M,1986-04-19,95614,Staff,1997-07-18,9999-01-01
212742,Gal,Melter,F,1986-09-20,69846,Senior Staff,2002-04-20,9999-01-01
444061,Gal,Merks,F,1985-12-24,59478,Senior Staff,2000-10-21,9999-01-01
477571,Gal,Osgood,M,1987-11-29,40000,Senior Engineer,1994-11-29,9999-01-01
19012,Gal,Panangaden,M,1987-11-19,56894,Senior Staff,1992-11-18,9999-01-01
478095,Gal,Perz,M,1985-07-11,75546,Senior Staff,1994-09-10,9999-01-01
32449,Gal,Sabnani,F,1988-07-02,43675,Senior Engineer,1991-07-28,9999-01-01
10927,Gal,Scallan,M,1985-10-26,51819,Senior Staff,1993-09-12,9999-01-01
295647,Gal,Schiettecatte,M,1986-05-17,46607,Senior Engineer,2000-07-11,9999-01-01
84283,Gal,Slaats,M,1986-06-12,40000,Engineer,1999-06-10,9999-01-01
472720,Gal,Sudbeck,F,1985-11-23,40000,Senior Engineer,2002-05-18,9999-01-01
484574,Gal,Thimonier,F,1988-09-30,42021,Staff,1996-11-24,9999-01-01
455470,Gal,Toyoshima,M,1988-12-22,83523,Senior Engineer,1988-12-22,9999-01-01
405778,Gal,Uludag,M,1985-07-22,40000,Senior Staff,1993-07-22,9999-01-01
287107,Gao,Benzmuller,M,1985-09-03,60643,Senior Engineer,1991-12-15,9999-01-01
14581,Gao,Condotta,F,1988-06-28,59499,Senior Engineer,1996-06-28,9999-01-01
243103,Gao,Coney,M,1987-05-31,45225,Senior Engineer,1998-11-08,9999-01-01
463825,Gao,Coombs,M,1985-10-20,52666,Staff,1998-02-28,9999-01-01
255943,Gao,Cummings,M,1986-11-28,64673,Senior Engineer,1995-11-28,9999-01-01
297536,Gao,Debuse,F,1987-06-23,40000,Senior Staff,1987-06-23,9999-01-01
76772,Gao,Garigliano,F,1988-07-30,42932,Senior Engineer,1991-03-07,9999-01-01
278058,Gao,Gide,M,1986-09-16,57023,Senior Engineer,2000-11-16,9999-01-01
481775,Gao,Hartvigsen,M,1985-04-30,90519,Senior Engineer,1993-11-12,9999-01-01
59898,Gao,Iwayama,M,1988-07-26,52483,Senior Engineer,1996-07-26,9999-01-01
480631,Gao,Kavvadias,F,1988-03-08,40000,Engineer,1998-04-10,9999-01-01
221388,Gao,Lund,F,1986-06-12,57948,Senior Engineer,1986-06-12,9999-01-01
47849,Gao,Munke,F,1985-12-19,40000,Assistant Engineer,1997-01-04,9999-01-01
400202,Gao,Peot,M,1987-12-26,50197,Senior Staff,1994-12-26,9999-01-01
287293,Gao,Rosch,M,1986-07-01,70911,Senior Staff,1986-07-01,9999-01-01
471764,Gao,Schaaf,F,1988-05-18,58180,Senior Engineer,1997-02-18,9999-01-01
453658,Gao,Thorelli,F,1986-09-26,59354,Senior Staff,1994-12-26,9999-01-01
209811,Gao,Turnbull,F,1988-07-23,42848,Senior Engineer,1998-12-04,9999-01-01
241577,Gao,Wendorf,M,1987-05-23,66968,Senior Staff,2000-06-14,9999-01-01
56217,Gao,Zizka,M,1986-10-24,59376,Senior Staff,1999-05-09,9999-01-01
211361,Garnet,Candan,F,1985-03-19,56240,Senior Staff,1992-03-19,9999-01-01
494634,Garnet,Coombs,M,1986-07-26,51202,Senior Engineer,1996-02-19,9999-01-01
286777,Garnet,Demos,M,1985-11-21,80481,Senior Staff,1997-12-27,9999-01-01
77244,Garnet,Docker,M,1988-06-19,53011,Staff,1997-01-18,9999-01-01
34602,Garnet,Flasterstein,F,1987-09-25,48108,Senior Engineer,1994-12-20,9999-01-01
407389,Garnet,Fordan,M,1986-03-20,40000,Senior Engineer,1993-03-20,9999-01-01
406206,Garnet,Heemskerk,F,1985-08-08,40000,Senior Staff,1985-08-08,9999-01-01
456919,Garnet,Homond,M,1986-06-29,47065,Senior Engineer,2000-12-09,9999-01-01
412388,Garnet,Kavvadias,M,1986-07-27,49594,Senior Staff,1993-12-03,9999-01-01
424619,Garnet,Kugler,M,1987-12-28,44692,Senior Staff,1996-12-27,9999-01-01
214693,Garnet,Kuzuoka,M,1987-04-16,40000,Senior Engineer,1992-04-15,9999-01-01
32204,Garnet,Leppanen,M,1985-10-14,66340,Senior Staff,1992-10-14,9999-01-01
257914,Garnet,Liedekerke,F,1988-09-26,45712,Senior Engineer,1988-09-26,9999-01-01
85033,Garnet,Luke,F,1985-04-03,56336,Senior Staff,1991-04-03,9999-01-01
207223,Garnet,Marshall,F,1987-07-14,74726,Engineer,1995-07-14,9999-01-01
455758,Garnet,Nilsson,M,1987-07-05,57144,Senior Engineer,1988-07-07,9999-01-01
37975,Garnet,Onuegbe,F,1985-07-17,67190,Senior Engineer,1994-07-17,9999-01-01
458056,Garnet,Pocchiola,M,1986-01-03,44739,Senior Staff,1986-01-03,9999-01-01
299974,Garnet,Ranum,M,1988-04-20,40000,Technique Leader,1988-04-20,9999-01-01
109193,Garnet,Scharstein,M,1988-09-10,66788,Senior Engineer,1988-09-10,9999-01-01
400396,Garnet,Servieres,M,1987-12-22,52772,Senior Engineer,1997-09-06,9999-01-01
201426,Garnet,Sudkamp,M,1988-10-30,40000,Senior Staff,1994-10-30,9999-01-01
24680,Garnet,Takkinen,M,1985-06-15,46522,Senior Engineer,1999-12-18,9999-01-01
472038,Garnet,Thombley,M,1985-04-29,57603,Senior Engineer,1993-04-29,9999-01-01
88754,Garnet,Thorensen,F,1986-09-29,73413,Senior Staff,1995-09-29,9999-01-01
278882,Garnet,Vrecion,F,1986-01-28,48434,Staff,1998-10-22,9999-01-01
24823,Garnet,Walstra,F,1987-07-13,60223,Technique Leader,1987-07-13,9999-01-01
430598,Garnik,Auria,F,1986-12-28,44617,Senior Staff,1986-12-28,9999-01-01
277204,Garnik,Busillo,M,1985-08-20,47604,Senior Engineer,1991-10-16,9999-01-01
15938,Garnik,Covnot,F,1988-10-16,69499,Senior Staff,1997-10-16,9999-01-01
45821,Garnik,Dredge,M,1986-08-18,51546,Senior Engineer,1992-08-17,9999-01-01
418870,Garnik,Dulli,F,1985-12-28,86757,Senior Staff,1994-12-28,9999-01-01
491025,Garnik,Kroon,F,1987-03-01,79835,Senior Staff,1993-02-28,9999-01-01
482091,Garnik,Kuhnemann,M,1986-04-23,67974,Senior Staff,1986-04-23,9999-01-01
22303,Garnik,Lortz,M,1988-02-24,51855,Senior Engineer,1989-09-14,9999-01-01
216389,Garnik,Naudin,F,1987-06-22,49848,Engineer,1999-11-27,9999-01-01
217315,Garnik,Neimat,M,1988-01-12,40000,Senior Engineer,1994-01-11,9999-01-01
412950,Garnik,Ouhyoung,M,1986-09-14,63121,Senior Staff,1993-09-14,9999-01-01
459307,Garnik,Pouyioutas,F,1985-03-12,63398,Technique Leader,1991-02-21,9999-01-01
61006,Garnik,Schonegge,F,1986-05-09,56458,Senior Engineer,1994-05-09,9999-01-01
50491,Garnik,Shokrollahi,M,1987-12-03,40000,Staff,1999-04-03,9999-01-01
77059,Garnik,Slobodova,F,1987-07-30,56707,Senior Staff,1996-07-29,9999-01-01
212644,Garnik,Theuretzbacher,M,1985-09-28,81734,Staff,1997-10-20,9999-01-01
448136,Garnik,Ushiama,M,1986-06-01,40000,Senior Engineer,1991-06-01,9999-01-01
59864,Garnik,Wynblatt,F,1987-12-10,43394,Senior Staff,1993-12-09,9999-01-01
476396,Gaurav,Alameldin,F,1987-10-03,42393,Senior Engineer,1995-10-03,9999-01-01
224002,Gaurav,Barinka,F,1987-11-14,64556,Engineer,1996-11-13,9999-01-01
80136,Gaurav,Berstel,M,1988-12-26,57680,Senior Engineer,1994-12-26,9999-01-01
421275,Gaurav,Bressoud,F,1986-07-25,40000,Senior Staff,1995-07-25,9999-01-01
253823,Gaurav,Casley,M,1985-10-24,40000,Senior Engineer,1985-10-24,9999-01-01
243014,Gaurav,Codenie,M,1988-03-26,48145,Senior Engineer,2001-11-15,9999-01-01
101638,Gaurav,Conta,M,1987-11-23,51982,Engineer,1996-07-07,9999-01-01
410304,Gaurav,Encarnacion,M,1987-02-23,51620,Senior Engineer,1994-10-26,9999-01-01
288032,Gaurav,Fontet,M,1987-08-17,46141,Senior Engineer,1995-08-17,9999-01-01
471361,Gaurav,Gewali,F,1988-11-22,59401,Staff,1994-11-01,9999-01-01
296252,Gaurav,Huhdanpaa,M,1988-06-18,62649,Senior Staff,1988-06-18,9999-01-01
472340,Gaurav,Jonsson,M,1985-08-07,40000,Senior Engineer,1992-08-07,9999-01-01
91310,Gaurav,Kakkad,F,1988-01-08,59605,Senior Staff,1988-01-08,9999-01-01
244750,Gaurav,Kamble,M,1988-10-17,40000,Technique Leader,1988-10-17,9999-01-01
207416,Gaurav,Kuhnemann,M,1987-03-19,40000,Senior Staff,1994-07-20,9999-01-01
14817,Gaurav,Masaki,M,1988-07-09,41203,Senior Engineer,1997-12-02,9999-01-01
400885,Gaurav,Peck,M,1985-09-08,53330,Senior Staff,1992-09-08,9999-01-01
11772,Gaurav,Penz,F,1987-12-04,61295,Engineer,1999-11-07,9999-01-01
297778,Gaurav,Riefers,M,1986-03-08,72031,Senior Staff,1993-03-08,9999-01-01
277947,Gaurav,Rouquie,M,1987-08-09,40000,Senior Staff,1992-08-08,9999-01-01
89537,Gaurav,Tasistro,F,1986-04-27,40000,Technique Leader,1986-04-27,9999-01-01
37777,Gaurav,Vidal,M,1986-05-03,58844,Senior Engineer,1991-05-03,9999-01-01
48840,Gay,Alpay,M,1985-07-27,55885,Engineer,1996-08-08,9999-01-01
428478,Gay,Auria,M,1987-05-23,67245,Senior Staff,1993-06-19,9999-01-01
214448,Gay,Baby,M,1988-02-21,49449,Senior Engineer,1988-04-10,9999-01-01
61910,Gay,Bahk,F,1985-03-30,53721,Senior Engineer,1990-03-30,9999-01-01
404996,Gay,Baig,F,1986-09-16,72969,Senior Staff,1999-04-04,9999-01-01
34143,Gay,Beilner,M,1985-09-02,67335,Senior Engineer,1990-09-02,9999-01-01
218272,Gay,Boreale,F,1987-08-26,40000,Senior Staff,1993-08-25,9999-01-01
475371,Gay,Cappello,F,1987-04-18,43161,Staff,1998-05-02,9999-01-01
67820,Gay,Colorni,F,1988-01-27,50975,Senior Engineer,1993-12-25,9999-01-01
19653,Gay,Crooks,M,1985-03-26,40000,Technique Leader,1985-03-26,9999-01-01
456556,Gay,Ghemri,F,1987-01-16,57255,Senior Staff,1998-10-17,9999-01-01
209439,Gay,Hemaspaandra,M,1988-03-29,47641,Senior Staff,1996-05-16,9999-01-01
264044,Gay,Kalloufi,M,1986-06-10,40000,Senior Engineer,1996-05-27,9999-01-01
463397,Gay,Kenevan,M,1985-12-14,78071,Senior Staff,1993-03-21,9999-01-01
296003,Gay,Khamsi,M,1986-05-27,61915,Technique Leader,1986-05-27,9999-01-01
204237,Gay,Kumaresan,F,1985-02-02,82183,Senior Staff,1985-02-02,9999-01-01
205700,Gay,Luit,M,1988-09-17,68397,Staff,1998-09-07,9999-01-01
48838,Gay,Meszaros,F,1985-09-20,65816,Senior Staff,1990-09-20,9999-01-01
272252,Gay,Murillo,M,1986-06-24,58696,Engineer,1993-11-15,9999-01-01
446223,Gay,Perin,F,1985-08-09,59808,Senior Staff,1992-06-02,9999-01-01
419719,Gay,Reinhart,M,1987-08-14,40000,Senior Staff,1993-03-10,9999-01-01
78014,Gay,Ressouche,M,1986-03-07,40000,Senior Engineer,1992-03-06,9999-01-01
439018,Gay,Scharstein,M,1985-03-25,62394,Senior Staff,1996-07-15,9999-01-01
52671,Gay,Sommer,M,1987-11-01,65602,Senior Staff,1998-01-08,9999-01-01
232230,Gay,Steinauer,M,1985-11-24,40000,Senior Staff,2000-03-16,9999-01-01
227042,Gay,Templeman,M,1985-02-21,75976,Technique Leader,1999-12-21,9999-01-01
102079,Gay,Thiria,F,1988-01-07,40000,Senior Engineer,1997-01-06,9999-01-01
69613,Gay,Tsukuda,M,1985-07-22,56822,Staff,1998-09-16,9999-01-01
32483,Gay,Tsukune,M,1987-08-22,49352,Senior Staff,1996-08-21,9999-01-01
464242,Gen,Androutsos,F,1985-08-05,76556,Staff,1999-01-12,9999-01-01
226932,Gen,Bridgland,F,1985-07-20,49749,Senior Staff,1993-11-20,9999-01-01
465680,Gen,Czap,F,1985-02-19,76784,Senior Engineer,1994-02-19,9999-01-01
486952,Gen,Gimarc,M,1985-08-13,40000,Staff,1998-02-18,9999-01-01
67640,Gen,Glinert,M,1986-05-31,40000,Senior Staff,1986-05-31,9999-01-01
59237,Gen,Lundstrom,M,1986-05-29,49993,Staff,1996-02-10,9999-01-01
488053,Gen,Maraist,F,1985-08-29,40000,Senior Engineer,1985-08-29,9999-01-01
449957,Gen,Marrevee,M,1986-04-11,61058,Senior Staff,1991-04-11,9999-01-01
89063,Gen,Marshall,F,1987-09-08,53125,Senior Engineer,1987-09-08,9999-01-01
24896,Gen,McConalogue,M,1987-03-04,40000,Senior Engineer,2001-09-05,9999-01-01
21980,Gen,Miyakawa,M,1988-03-11,53209,Senior Staff,1996-03-11,9999-01-01
77770,Gen,Przulj,M,1986-05-27,40000,Senior Engineer,2001-01-03,9999-01-01
65599,Gen,Sethi,M,1988-02-09,61010,Senior Staff,1996-02-09,9999-01-01
222048,Gen,Sidhu,F,1985-08-13,40000,Senior Engineer,1990-08-13,9999-01-01
37259,Gen,Tanemo,M,1986-06-07,40000,Senior Engineer,1993-05-13,9999-01-01
243180,Gen,Terkki,F,1988-07-22,58536,Senior Engineer,2002-01-09,9999-01-01
66374,Gen,Thambidurai,F,1985-02-11,78924,Senior Staff,1991-02-11,9999-01-01
52412,Gen,Thombley,F,1987-07-19,60566,Senior Staff,1993-07-17,9999-01-01
249547,Gen,Uchoa,M,1988-03-24,40000,Senior Staff,1997-03-24,9999-01-01
